op[1][1][22]=Max([2][2][22]:0.000000	[2][3][22]:0.000000	[3][2][22]:0.000000	[3][3][22]:0.000000)=0.000000
op[1][1][23]=Max([2][2][23]:0.000000	[2][3][23]:0.000000	[3][2][23]:0.000000	[3][3][23]:0.000000)=0.000000
op[1][1][24]=Max([2][2][24]:0.000000	[2][3][24]:0.000000	[3][2][24]:0.000760	[3][3][24]:0.053965)=0.053965
op[1][1][25]=Max([2][2][25]:0.000000	[2][3][25]:0.000000	[3][2][25]:0.000000	[3][3][25]:0.007501)=0.007501
op[1][1][26]=Max([2][2][26]:0.000000	[2][3][26]:0.000000	[3][2][26]:0.000000	[3][3][26]:0.000000)=0.000000
op[1][1][27]=Max([2][2][27]:0.000000	[2][3][27]:0.000000	[3][2][27]:0.000000	[3][3][27]:0.000000)=0.000000
op[1][1][28]=Max([2][2][28]:0.000000	[2][3][28]:0.000000	[3][2][28]:0.000000	[3][3][28]:0.000000)=0.000000
op[1][1][29]=Max([2][2][29]:0.000000	[2][3][29]:0.000000	[3][2][29]:0.029860	[3][3][29]:0.070708)=0.070708
op[1][1][30]=Max([2][2][30]:0.000000	[2][3][30]:0.000000	[3][2][30]:0.000000	[3][3][30]:0.000000)=0.000000
op[1][1][31]=Max([2][2][31]:0.000000	[2][3][31]:0.000000	[3][2][31]:0.000000	[3][3][31]:0.003677)=0.003677
op[1][2][0]=Max([2][4][0]:0.000000	[2][5][0]:0.000000	[3][4][0]:0.057593	[3][5][0]:0.104075)=0.104075
op[1][2][1]=Max([2][4][1]:0.000000	[2][5][1]:0.000000	[3][4][1]:0.039557	[3][5][1]:0.057223)=0.057223
op[1][2][2]=Max([2][4][2]:0.000000	[2][5][2]:0.000000	[3][4][2]:0.000000	[3][5][2]:0.000000)=0.000000
op[1][2][3]=Max([2][4][3]:0.000000	[2][5][3]:0.000000	[3][4][3]:0.000000	[3][5][3]:0.000000)=0.000000
op[1][2][4]=Max([2][4][4]:0.000000	[2][5][4]:0.000000	[3][4][4]:0.022915	[3][5][4]:0.062554)=0.062554
op[1][2][5]=Max([2][4][5]:0.000000	[2][5][5]:0.000000	[3][4][5]:0.000000	[3][5][5]:0.000000)=0.000000
op[1][2][6]=Max([2][4][6]:0.068489	[2][5][6]:0.068489	[3][4][6]:0.183693	[3][5][6]:0.265442)=0.265442
op[1][2][7]=Max([2][4][7]:0.000000	[2][5][7]:0.000000	[3][4][7]:0.000000	[3][5][7]:0.000000)=0.000000
op[1][2][8]=Max([2][4][8]:0.000000	[2][5][8]:0.000000	[3][4][8]:0.000000	[3][5][8]:0.000000)=0.000000
op[1][2][9]=Max([2][4][9]:0.015651	[2][5][9]:0.015651	[3][4][9]:0.000000	[3][5][9]:0.000000)=0.015651
op[1][2][10]=Max([2][4][10]:0.000000	[2][5][10]:0.000000	[3][4][10]:0.000000	[3][5][10]:0.000000)=0.000000
op[1][2][11]=Max([2][4][11]:0.000000	[2][5][11]:0.000000	[3][4][11]:0.000000	[3][5][11]:0.000000)=0.000000
op[1][2][12]=Max([2][4][12]:0.000000	[2][5][12]:0.000000	[3][4][12]:0.000000	[3][5][12]:0.000000)=0.000000
op[1][2][13]=Max([2][4][13]:0.000000	[2][5][13]:0.000000	[3][4][13]:0.000000	[3][5][13]:0.000000)=0.000000
op[1][2][14]=Max([2][4][14]:0.000000	[2][5][14]:0.000000	[3][4][14]:0.305496	[3][5][14]:0.404862)=0.404862
op[1][2][15]=Max([2][4][15]:0.000000	[2][5][15]:0.000000	[3][4][15]:0.000000	[3][5][15]:0.000000)=0.000000
op[1][2][16]=Max([2][4][16]:0.040415	[2][5][16]:0.040415	[3][4][16]:0.000000	[3][5][16]:0.000000)=0.040415
op[1][2][17]=Max([2][4][17]:0.000000	[2][5][17]:0.000000	[3][4][17]:0.033754	[3][5][17]:0.018200)=0.033754
op[1][2][18]=Max([2][4][18]:0.000000	[2][5][18]:0.000000	[3][4][18]:0.153233	[3][5][18]:0.190069)=0.190069
op[1][2][19]=Max([2][4][19]:0.001898	[2][5][19]:0.001898	[3][4][19]:0.048903	[3][5][19]:0.188469)=0.188469
op[1][2][20]=Max([2][4][20]:0.000000	[2][5][20]:0.000000	[3][4][20]:0.017737	[3][5][20]:0.033278)=0.033278
op[1][2][21]=Max([2][4][21]:0.000000	[2][5][21]:0.000000	[3][4][21]:0.000000	[3][5][21]:0.000000)=0.000000
op[1][2][22]=Max([2][4][22]:0.000000	[2][5][22]:0.000000	[3][4][22]:0.000000	[3][5][22]:0.000000)=0.000000
op[1][2][23]=Max([2][4][23]:0.000000	[2][5][23]:0.000000	[3][4][23]:0.000000	[3][5][23]:0.000000)=0.000000
op[1][2][24]=Max([2][4][24]:0.000000	[2][5][24]:0.000000	[3][4][24]:0.052503	[3][5][24]:0.046990)=0.052503
op[1][2][25]=Max([2][4][25]:0.000000	[2][5][25]:0.000000	[3][4][25]:0.075752	[3][5][25]:0.179139)=0.179139
op[1][2][26]=Max([2][4][26]:0.000000	[2][5][26]:0.000000	[3][4][26]:0.000000	[3][5][26]:0.008825)=0.008825
op[1][2][27]=Max([2][4][27]:0.000000	[2][5][27]:0.000000	[3][4][27]:0.000000	[3][5][27]:0.000000)=0.000000
op[1][2][28]=Max([2][4][28]:0.000000	[2][5][28]:0.000000	[3][4][28]:0.000000	[3][5][28]:0.000000)=0.000000
op[1][2][29]=Max([2][4][29]:0.000000	[2][5][29]:0.000000	[3][4][29]:0.073820	[3][5][29]:0.081471)=0.081471
op[1][2][30]=Max([2][4][30]:0.000000	[2][5][30]:0.000000	[3][4][30]:0.014712	[3][5][30]:0.058399)=0.058399
op[1][2][31]=Max([2][4][31]:0.000000	[2][5][31]:0.000000	[3][4][31]:0.000000	[3][5][31]:0.000000)=0.000000
op[1][3][0]=Max([2][6][0]:0.000000	[2][7][0]:0.000000	[3][6][0]:0.067581	[3][7][0]:0.030139)=0.067581
op[1][3][1]=Max([2][6][1]:0.000000	[2][7][1]:0.000000	[3][6][1]:0.026471	[3][7][1]:0.000000)=0.026471
op[1][3][2]=Max([2][6][2]:0.000000	[2][7][2]:0.000000	[3][6][2]:0.000000	[3][7][2]:0.043807)=0.043807
op[1][3][3]=Max([2][6][3]:0.000000	[2][7][3]:0.000000	[3][6][3]:0.032031	[3][7][3]:0.089780)=0.089780
op[1][3][4]=Max([2][6][4]:0.000000	[2][7][4]:0.000000	[3][6][4]:0.052757	[3][7][4]:0.035063)=0.052757
op[1][3][5]=Max([2][6][5]:0.000000	[2][7][5]:0.000000	[3][6][5]:0.000000	[3][7][5]:0.000000)=0.000000
op[1][3][6]=Max([2][6][6]:0.068489	[2][7][6]:0.068489	[3][6][6]:0.380299	[3][7][6]:0.408852)=0.408852
op[1][3][7]=Max([2][6][7]:0.000000	[2][7][7]:0.000000	[3][6][7]:0.000000	[3][7][7]:0.000000)=0.000000
op[1][3][8]=Max([2][6][8]:0.000000	[2][7][8]:0.000000	[3][6][8]:0.000000	[3][7][8]:0.005394)=0.005394
op[1][3][9]=Max([2][6][9]:0.015651	[2][7][9]:0.015651	[3][6][9]:0.000000	[3][7][9]:0.000000)=0.015651
op[1][3][10]=Max([2][6][10]:0.000000	[2][7][10]:0.000000	[3][6][10]:0.000000	[3][7][10]:0.000000)=0.000000
op[1][3][11]=Max([2][6][11]:0.000000	[2][7][11]:0.000000	[3][6][11]:0.000000	[3][7][11]:0.000000)=0.000000
op[1][3][12]=Max([2][6][12]:0.000000	[2][7][12]:0.000000	[3][6][12]:0.000000	[3][7][12]:0.000000)=0.000000
op[1][3][13]=Max([2][6][13]:0.000000	[2][7][13]:0.000000	[3][6][13]:0.038804	[3][7][13]:0.073906)=0.073906
op[1][3][14]=Max([2][6][14]:0.000000	[2][7][14]:0.000000	[3][6][14]:0.420807	[3][7][14]:0.374430)=0.420807
op[1][3][15]=Max([2][6][15]:0.000000	[2][7][15]:0.000000	[3][6][15]:0.000000	[3][7][15]:0.000000)=0.000000
op[1][3][16]=Max([2][6][16]:0.040415	[2][7][16]:0.040415	[3][6][16]:0.000000	[3][7][16]:0.000000)=0.040415
op[1][3][17]=Max([2][6][17]:0.000000	[2][7][17]:0.000000	[3][6][17]:0.026718	[3][7][17]:0.000000)=0.026718
op[1][3][18]=Max([2][6][18]:0.000000	[2][7][18]:0.000000	[3][6][18]:0.140019	[3][7][18]:0.049287)=0.140019
op[1][3][19]=Max([2][6][19]:0.001898	[2][7][19]:0.001898	[3][6][19]:0.290545	[3][7][19]:0.285385)=0.290545
op[1][3][20]=Max([2][6][20]:0.000000	[2][7][20]:0.000000	[3][6][20]:0.041932	[3][7][20]:0.000000)=0.041932
op[1][3][21]=Max([2][6][21]:0.000000	[2][7][21]:0.000000	[3][6][21]:0.000000	[3][7][21]:0.000000)=0.000000
op[1][3][22]=Max([2][6][22]:0.000000	[2][7][22]:0.000000	[3][6][22]:0.038744	[3][7][22]:0.080712)=0.080712
op[1][3][23]=Max([2][6][23]:0.000000	[2][7][23]:0.000000	[3][6][23]:0.000000	[3][7][23]:0.000000)=0.000000
op[1][3][24]=Max([2][6][24]:0.000000	[2][7][24]:0.000000	[3][6][24]:0.002910	[3][7][24]:0.000000)=0.002910
op[1][3][25]=Max([2][6][25]:0.000000	[2][7][25]:0.000000	[3][6][25]:0.244289	[3][7][25]:0.286449)=0.286449
op[1][3][26]=Max([2][6][26]:0.000000	[2][7][26]:0.000000	[3][6][26]:0.010862	[3][7][26]:0.040971)=0.040971
op[1][3][27]=Max([2][6][27]:0.000000	[2][7][27]:0.000000	[3][6][27]:0.000000	[3][7][27]:0.000000)=0.000000
op[1][3][28]=Max([2][6][28]:0.000000	[2][7][28]:0.000000	[3][6][28]:0.000000	[3][7][28]:0.000000)=0.000000
op[1][3][29]=Max([2][6][29]:0.000000	[2][7][29]:0.000000	[3][6][29]:0.000000	[3][7][29]:0.000000)=0.000000
op[1][3][30]=Max([2][6][30]:0.000000	[2][7][30]:0.000000	[3][6][30]:0.103819	[3][7][30]:0.107644)=0.107644
op[1][3][31]=Max([2][6][31]:0.000000	[2][7][31]:0.000000	[3][6][31]:0.000000	[3][7][31]:0.000000)=0.000000
op[1][4][0]=Max([2][8][0]:0.000000	[2][9][0]:0.000000	[3][8][0]:0.000000	[3][9][0]:0.000000)=0.000000
op[1][4][1]=Max([2][8][1]:0.000000	[2][9][1]:0.000000	[3][8][1]:0.000000	[3][9][1]:0.000000)=0.000000
op[1][4][2]=Max([2][8][2]:0.000000	[2][9][2]:0.000000	[3][8][2]:0.084512	[3][9][2]:0.075938)=0.084512
op[1][4][3]=Max([2][8][3]:0.000000	[2][9][3]:0.000000	[3][8][3]:0.075768	[3][9][3]:0.058321)=0.075768
op[1][4][4]=Max([2][8][4]:0.000000	[2][9][4]:0.000000	[3][8][4]:0.000000	[3][9][4]:0.000000)=0.000000
op[1][4][5]=Max([2][8][5]:0.000000	[2][9][5]:0.000000	[3][8][5]:0.000000	[3][9][5]:0.000000)=0.000000
op[1][4][6]=Max([2][8][6]:0.068489	[2][9][6]:0.068489	[3][8][6]:0.326534	[3][9][6]:0.246317)=0.326534
op[1][4][7]=Max([2][8][7]:0.000000	[2][9][7]:0.000000	[3][8][7]:0.000000	[3][9][7]:0.000000)=0.000000
op[1][4][8]=Max([2][8][8]:0.000000	[2][9][8]:0.000000	[3][8][8]:0.000000	[3][9][8]:0.000000)=0.000000
op[1][4][9]=Max([2][8][9]:0.015651	[2][9][9]:0.015651	[3][8][9]:0.000000	[3][9][9]:0.000000)=0.015651
op[1][4][10]=Max([2][8][10]:0.000000	[2][9][10]:0.000000	[3][8][10]:0.011018	[3][9][10]:0.039182)=0.039182
op[1][4][11]=Max([2][8][11]:0.000000	[2][9][11]:0.000000	[3][8][11]:0.000000	[3][9][11]:0.000000)=0.000000
op[1][4][12]=Max([2][8][12]:0.000000	[2][9][12]:0.000000	[3][8][12]:0.000000	[3][9][12]:0.000000)=0.000000
op[1][4][13]=Max([2][8][13]:0.000000	[2][9][13]:0.000000	[3][8][13]:0.073991	[3][9][13]:0.038109)=0.073991
op[1][4][14]=Max([2][8][14]:0.000000	[2][9][14]:0.000000	[3][8][14]:0.236761	[3][9][14]:0.143468)=0.236761
op[1][4][15]=Max([2][8][15]:0.000000	[2][9][15]:0.000000	[3][8][15]:0.000000	[3][9][15]:0.000000)=0.000000
op[1][4][16]=Max([2][8][16]:0.040415	[2][9][16]:0.040415	[3][8][16]:0.023106	[3][9][16]:0.070018)=0.070018
op[1][4][17]=Max([2][8][17]:0.000000	[2][9][17]:0.000000	[3][8][17]:0.000000	[3][9][17]:0.000000)=0.000000
op[1][4][18]=Max([2][8][18]:0.000000	[2][9][18]:0.000000	[3][8][18]:0.000000	[3][9][18]:0.000000)=0.000000
op[1][4][19]=Max([2][8][19]:0.001898	[2][9][19]:0.001898	[3][8][19]:0.213084	[3][9][19]:0.115273)=0.213084
op[1][4][20]=Max([2][8][20]:0.000000	[2][9][20]:0.000000	[3][8][20]:0.000000	[3][9][20]:0.000000)=0.000000
op[1][4][21]=Max([2][8][21]:0.000000	[2][9][21]:0.000000	[3][8][21]:0.000000	[3][9][21]:0.000000)=0.000000
op[1][4][22]=Max([2][8][22]:0.000000	[2][9][22]:0.000000	[3][8][22]:0.053705	[3][9][22]:0.031450)=0.053705
op[1][4][23]=Max([2][8][23]:0.000000	[2][9][23]:0.000000	[3][8][23]:0.000000	[3][9][23]:0.000000)=0.000000
op[1][4][24]=Max([2][8][24]:0.000000	[2][9][24]:0.000000	[3][8][24]:0.000000	[3][9][24]:0.000000)=0.000000
op[1][4][25]=Max([2][8][25]:0.000000	[2][9][25]:0.000000	[3][8][25]:0.195416	[3][9][25]:0.137519)=0.195416
op[1][4][26]=Max([2][8][26]:0.000000	[2][9][26]:0.000000	[3][8][26]:0.001496	[3][9][26]:0.001110)=0.001496
op[1][4][27]=Max([2][8][27]:0.000000	[2][9][27]:0.000000	[3][8][27]:0.000000	[3][9][27]:0.000000)=0.000000
op[1][4][28]=Max([2][8][28]:0.000000	[2][9][28]:0.000000	[3][8][28]:0.000000	[3][9][28]:0.000000)=0.000000
op[1][4][29]=Max([2][8][29]:0.000000	[2][9][29]:0.000000	[3][8][29]:0.000000	[3][9][29]:0.000000)=0.000000
op[1][4][30]=Max([2][8][30]:0.000000	[2][9][30]:0.000000	[3][8][30]:0.071755	[3][9][30]:0.029656)=0.071755
op[1][4][31]=Max([2][8][31]:0.000000	[2][9][31]:0.000000	[3][8][31]:0.000000	[3][9][31]:0.000000)=0.000000
op[1][5][0]=Max([2][10][0]:0.000000	[2][11][0]:0.000000	[3][10][0]:0.000000	[3][11][0]:0.000000)=0.000000
op[1][5][1]=Max([2][10][1]:0.000000	[2][11][1]:0.000000	[3][10][1]:0.000000	[3][11][1]:0.000000)=0.000000
op[1][5][2]=Max([2][10][2]:0.000000	[2][11][2]:0.000000	[3][10][2]:0.033219	[3][11][2]:0.009282)=0.033219
op[1][5][3]=Max([2][10][3]:0.000000	[2][11][3]:0.000000	[3][10][3]:0.012289	[3][11][3]:0.000000)=0.012289
op[1][5][4]=Max([2][10][4]:0.000000	[2][11][4]:0.000000	[3][10][4]:0.000000	[3][11][4]:0.000000)=0.000000
op[1][5][5]=Max([2][10][5]:0.000000	[2][11][5]:0.000000	[3][10][5]:0.000000	[3][11][5]:0.000000)=0.000000
op[1][5][6]=Max([2][10][6]:0.068489	[2][11][6]:0.068489	[3][10][6]:0.136997	[3][11][6]:0.099612)=0.136997
op[1][5][7]=Max([2][10][7]:0.000000	[2][11][7]:0.000000	[3][10][7]:0.000000	[3][11][7]:0.000000)=0.000000
op[1][5][8]=Max([2][10][8]:0.000000	[2][11][8]:0.000000	[3][10][8]:0.000000	[3][11][8]:0.000000)=0.000000
op[1][5][9]=Max([2][10][9]:0.015651	[2][11][9]:0.015651	[3][10][9]:0.000000	[3][11][9]:0.000000)=0.015651
op[1][5][10]=Max([2][10][10]:0.000000	[2][11][10]:0.000000	[3][10][10]:0.017124	[3][11][10]:0.006177)=0.017124
op[1][5][11]=Max([2][10][11]:0.000000	[2][11][11]:0.000000	[3][10][11]:0.000000	[3][11][11]:0.000000)=0.000000
op[1][5][12]=Max([2][10][12]:0.000000	[2][11][12]:0.000000	[3][10][12]:0.000000	[3][11][12]:0.000000)=0.000000
op[1][5][13]=Max([2][10][13]:0.000000	[2][11][13]:0.000000	[3][10][13]:0.000000	[3][11][13]:0.000000)=0.000000
op[1][5][14]=Max([2][10][14]:0.000000	[2][11][14]:0.000000	[3][10][14]:0.048255	[3][11][14]:0.019600)=0.048255
op[1][5][15]=Max([2][10][15]:0.000000	[2][11][15]:0.000000	[3][10][15]:0.000000	[3][11][15]:0.000000)=0.000000
op[1][5][16]=Max([2][10][16]:0.040415	[2][11][16]:0.040415	[3][10][16]:0.059571	[3][11][16]:0.053575)=0.059571
op[1][5][17]=Max([2][10][17]:0.000000	[2][11][17]:0.000000	[3][10][17]:0.000000	[3][11][17]:0.000000)=0.000000
op[1][5][18]=Max([2][10][18]:0.000000	[2][11][18]:0.000000	[3][10][18]:0.000000	[3][11][18]:0.000000)=0.000000
op[1][5][19]=Max([2][10][19]:0.001898	[2][11][19]:0.001898	[3][10][19]:0.047249	[3][11][19]:0.010992)=0.047249
op[1][5][20]=Max([2][10][20]:0.000000	[2][11][20]:0.000000	[3][10][20]:0.000000	[3][11][20]:0.000000)=0.000000
op[1][5][21]=Max([2][10][21]:0.000000	[2][11][21]:0.000000	[3][10][21]:0.000000	[3][11][21]:0.000000)=0.000000
op[1][5][22]=Max([2][10][22]:0.000000	[2][11][22]:0.000000	[3][10][22]:0.000000	[3][11][22]:0.000000)=0.000000
op[1][5][23]=Max([2][10][23]:0.000000	[2][11][23]:0.000000	[3][10][23]:0.000000	[3][11][23]:0.000000)=0.000000
op[1][5][24]=Max([2][10][24]:0.000000	[2][11][24]:0.000000	[3][10][24]:0.000000	[3][11][24]:0.000000)=0.000000
op[1][5][25]=Max([2][10][25]:0.000000	[2][11][25]:0.000000	[3][10][25]:0.043754	[3][11][25]:0.015559)=0.043754
op[1][5][26]=Max([2][10][26]:0.000000	[2][11][26]:0.000000	[3][10][26]:0.000000	[3][11][26]:0.000000)=0.000000
op[1][5][27]=Max([2][10][27]:0.000000	[2][11][27]:0.000000	[3][10][27]:0.000000	[3][11][27]:0.000000)=0.000000
op[1][5][28]=Max([2][10][28]:0.000000	[2][11][28]:0.000000	[3][10][28]:0.000000	[3][11][28]:0.000000)=0.000000
op[1][5][29]=Max([2][10][29]:0.000000	[2][11][29]:0.000000	[3][10][29]:0.000000	[3][11][29]:0.000000)=0.000000
op[1][5][30]=Max([2][10][30]:0.000000	[2][11][30]:0.000000	[3][10][30]:0.000000	[3][11][30]:0.000000)=0.000000
op[1][5][31]=Max([2][10][31]:0.000000	[2][11][31]:0.000000	[3][10][31]:0.000000	[3][11][31]:0.000000)=0.000000
op[1][6][0]=Max([2][12][0]:0.000000	[2][13][0]:0.000000	[3][12][0]:0.000000	[3][13][0]:0.000000)=0.000000
op[1][6][1]=Max([2][12][1]:0.000000	[2][13][1]:0.000000	[3][12][1]:0.000000	[3][13][1]:0.000000)=0.000000
op[1][6][2]=Max([2][12][2]:0.000000	[2][13][2]:0.000000	[3][12][2]:0.000000	[3][13][2]:0.000000)=0.000000
op[1][6][3]=Max([2][12][3]:0.000000	[2][13][3]:0.000000	[3][12][3]:0.000000	[3][13][3]:0.000000)=0.000000
op[1][6][4]=Max([2][12][4]:0.000000	[2][13][4]:0.000000	[3][12][4]:0.000000	[3][13][4]:0.000000)=0.000000
op[1][6][5]=Max([2][12][5]:0.000000	[2][13][5]:0.000000	[3][12][5]:0.000000	[3][13][5]:0.000000)=0.000000
op[1][6][6]=Max([2][12][6]:0.068489	[2][13][6]:0.068489	[3][12][6]:0.068489	[3][13][6]:0.068489)=0.068489
op[1][6][7]=Max([2][12][7]:0.000000	[2][13][7]:0.000000	[3][12][7]:0.000000	[3][13][7]:0.000000)=0.000000
op[1][6][8]=Max([2][12][8]:0.000000	[2][13][8]:0.000000	[3][12][8]:0.000000	[3][13][8]:0.000000)=0.000000
op[1][6][9]=Max([2][12][9]:0.015651	[2][13][9]:0.015651	[3][12][9]:0.015651	[3][13][9]:0.015651)=0.015651
op[1][6][10]=Max([2][12][10]:0.000000	[2][13][10]:0.000000	[3][12][10]:0.000000	[3][13][10]:0.000000)=0.000000
op[1][6][11]=Max([2][12][11]:0.000000	[2][13][11]:0.000000	[3][12][11]:0.000000	[3][13][11]:0.000000)=0.000000
op[1][6][12]=Max([2][12][12]:0.000000	[2][13][12]:0.000000	[3][12][12]:0.000000	[3][13][12]:0.000000)=0.000000
op[1][6][13]=Max([2][12][13]:0.000000	[2][13][13]:0.000000	[3][12][13]:0.000000	[3][13][13]:0.000000)=0.000000
op[1][6][14]=Max([2][12][14]:0.000000	[2][13][14]:0.000000	[3][12][14]:0.000000	[3][13][14]:0.000000)=0.000000
op[1][6][15]=Max([2][12][15]:0.000000	[2][13][15]:0.000000	[3][12][15]:0.000000	[3][13][15]:0.000000)=0.000000
op[1][6][16]=Max([2][12][16]:0.040415	[2][13][16]:0.040415	[3][12][16]:0.040415	[3][13][16]:0.040415)=0.040415
op[1][6][17]=Max([2][12][17]:0.000000	[2][13][17]:0.000000	[3][12][17]:0.000000	[3][13][17]:0.000000)=0.000000
op[1][6][18]=Max([2][12][18]:0.000000	[2][13][18]:0.000000	[3][12][18]:0.000000	[3][13][18]:0.000000)=0.000000
op[1][6][19]=Max([2][12][19]:0.001898	[2][13][19]:0.001898	[3][12][19]:0.001898	[3][13][19]:0.001898)=0.001898
op[1][6][20]=Max([2][12][20]:0.000000	[2][13][20]:0.000000	[3][12][20]:0.000000	[3][13][20]:0.000000)=0.000000
op[1][6][21]=Max([2][12][21]:0.000000	[2][13][21]:0.000000	[3][12][21]:0.000000	[3][13][21]:0.000000)=0.000000
op[1][6][22]=Max([2][12][22]:0.000000	[2][13][22]:0.000000	[3][12][22]:0.000000	[3][13][22]:0.000000)=0.000000
op[1][6][23]=Max([2][12][23]:0.000000	[2][13][23]:0.000000	[3][12][23]:0.000000	[3][13][23]:0.000000)=0.000000
op[1][6][24]=Max([2][12][24]:0.000000	[2][13][24]:0.000000	[3][12][24]:0.000000	[3][13][24]:0.000000)=0.000000
op[1][6][25]=Max([2][12][25]:0.000000	[2][13][25]:0.000000	[3][12][25]:0.000000	[3][13][25]:0.000000)=0.000000
op[1][6][26]=Max([2][12][26]:0.000000	[2][13][26]:0.000000	[3][12][26]:0.000000	[3][13][26]:0.000000)=0.000000
op[1][6][27]=Max([2][12][27]:0.000000	[2][13][27]:0.000000	[3][12][27]:0.000000	[3][13][27]:0.000000)=0.000000
op[1][6][28]=Max([2][12][28]:0.000000	[2][13][28]:0.000000	[3][12][28]:0.000000	[3][13][28]:0.000000)=0.000000
op[1][6][29]=Max([2][12][29]:0.000000	[2][13][29]:0.000000	[3][12][29]:0.000000	[3][13][29]:0.000000)=0.000000
op[1][6][30]=Max([2][12][30]:0.000000	[2][13][30]:0.000000	[3][12][30]:0.000000	[3][13][30]:0.000000)=0.000000
op[1][6][31]=Max([2][12][31]:0.000000	[2][13][31]:0.000000	[3][12][31]:0.000000	[3][13][31]:0.000000)=0.000000
op[1][7][0]=Max([2][14][0]:0.000000	[2][15][0]:0.000000	[3][14][0]:0.000000	[3][15][0]:0.000000)=0.000000
op[1][7][1]=Max([2][14][1]:0.000000	[2][15][1]:0.000000	[3][14][1]:0.000000	[3][15][1]:0.000000)=0.000000
op[1][7][2]=Max([2][14][2]:0.000000	[2][15][2]:0.000000	[3][14][2]:0.000000	[3][15][2]:0.000000)=0.000000
op[1][7][3]=Max([2][14][3]:0.000000	[2][15][3]:0.000000	[3][14][3]:0.000000	[3][15][3]:0.000000)=0.000000
op[1][7][4]=Max([2][14][4]:0.000000	[2][15][4]:0.000000	[3][14][4]:0.000000	[3][15][4]:0.000000)=0.000000
op[1][7][5]=Max([2][14][5]:0.000000	[2][15][5]:0.000000	[3][14][5]:0.000000	[3][15][5]:0.000000)=0.000000
op[1][7][6]=Max([2][14][6]:0.068489	[2][15][6]:0.068489	[3][14][6]:0.068489	[3][15][6]:0.068489)=0.068489
op[1][7][7]=Max([2][14][7]:0.000000	[2][15][7]:0.000000	[3][14][7]:0.000000	[3][15][7]:0.000000)=0.000000
op[1][7][8]=Max([2][14][8]:0.000000	[2][15][8]:0.000000	[3][14][8]:0.000000	[3][15][8]:0.000000)=0.000000
op[1][7][9]=Max([2][14][9]:0.015651	[2][15][9]:0.015651	[3][14][9]:0.015651	[3][15][9]:0.015651)=0.015651
op[1][7][10]=Max([2][14][10]:0.000000	[2][15][10]:0.000000	[3][14][10]:0.000000	[3][15][10]:0.000000)=0.000000
op[1][7][11]=Max([2][14][11]:0.000000	[2][15][11]:0.000000	[3][14][11]:0.000000	[3][15][11]:0.000000)=0.000000
op[1][7][12]=Max([2][14][12]:0.000000	[2][15][12]:0.000000	[3][14][12]:0.000000	[3][15][12]:0.000000)=0.000000
op[1][7][13]=Max([2][14][13]:0.000000	[2][15][13]:0.000000	[3][14][13]:0.000000	[3][15][13]:0.000000)=0.000000
op[1][7][14]=Max([2][14][14]:0.000000	[2][15][14]:0.000000	[3][14][14]:0.000000	[3][15][14]:0.000000)=0.000000
op[1][7][15]=Max([2][14][15]:0.000000	[2][15][15]:0.000000	[3][14][15]:0.000000	[3][15][15]:0.000000)=0.000000
op[1][7][16]=Max([2][14][16]:0.040415	[2][15][16]:0.040415	[3][14][16]:0.040415	[3][15][16]:0.040415)=0.040415
op[1][7][17]=Max([2][14][17]:0.000000	[2][15][17]:0.000000	[3][14][17]:0.000000	[3][15][17]:0.000000)=0.000000
op[1][7][18]=Max([2][14][18]:0.000000	[2][15][18]:0.000000	[3][14][18]:0.000000	[3][15][18]:0.000000)=0.000000
op[1][7][19]=Max([2][14][19]:0.001898	[2][15][19]:0.001898	[3][14][19]:0.001898	[3][15][19]:0.001898)=0.001898
op[1][7][20]=Max([2][14][20]:0.000000	[2][15][20]:0.000000	[3][14][20]:0.000000	[3][15][20]:0.000000)=0.000000
op[1][7][21]=Max([2][14][21]:0.000000	[2][15][21]:0.000000	[3][14][21]:0.000000	[3][15][21]:0.000000)=0.000000
op[1][7][22]=Max([2][14][22]:0.000000	[2][15][22]:0.000000	[3][14][22]:0.000000	[3][15][22]:0.000000)=0.000000
op[1][7][23]=Max([2][14][23]:0.000000	[2][15][23]:0.000000	[3][14][23]:0.000000	[3][15][23]:0.000000)=0.000000
op[1][7][24]=Max([2][14][24]:0.000000	[2][15][24]:0.000000	[3][14][24]:0.000000	[3][15][24]:0.000000)=0.000000
op[1][7][25]=Max([2][14][25]:0.000000	[2][15][25]:0.000000	[3][14][25]:0.000000	[3][15][25]:0.000000)=0.000000
op[1][7][26]=Max([2][14][26]:0.000000	[2][15][26]:0.000000	[3][14][26]:0.000000	[3][15][26]:0.000000)=0.000000
op[1][7][27]=Max([2][14][27]:0.000000	[2][15][27]:0.000000	[3][14][27]:0.000000	[3][15][27]:0.000000)=0.000000
op[1][7][28]=Max([2][14][28]:0.000000	[2][15][28]:0.000000	[3][14][28]:0.000000	[3][15][28]:0.000000)=0.000000
op[1][7][29]=Max([2][14][29]:0.000000	[2][15][29]:0.000000	[3][14][29]:0.000000	[3][15][29]:0.000000)=0.000000
op[1][7][30]=Max([2][14][30]:0.000000	[2][15][30]:0.000000	[3][14][30]:0.000000	[3][15][30]:0.000000)=0.000000
op[1][7][31]=Max([2][14][31]:0.000000	[2][15][31]:0.000000	[3][14][31]:0.000000	[3][15][31]:0.000000)=0.000000
